RegionID,SizeRank,RegionName,State,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31
6181,0,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,"$243,953","$245,261","$246,618","$249,160","$251,671","$254,314","$257,159","$259,869","$262,403","$265,034","$268,086","$271,006","$273,804","$276,340","$279,135","$281,937","$284,565","$287,173","$289,707","$292,442","$294,769","$297,085","$299,593","$302,543","$305,693","$308,430","$309,163","$309,013","$308,762","$310,399","$312,699","$315,786","$318,957","$322,131","$324,599","$326,838","$329,055","$331,812","$335,174","$339,002","$342,850","$347,096","$350,742","$354,157","$356,837","$359,730","$362,690","$365,654","$369,038","$372,383","$375,734","$378,731","$382,276","$386,225","$390,817","$395,045","$399,848","$405,120","$411,219","$417,163","$421,992","$426,447","$431,365","$437,509","$443,941","$449,100","$455,208","$461,730","$469,274","$476,468","$482,480","$489,090","$494,730","$500,514","$504,555","$507,852","$511,565","$515,459","$519,029","$522,887","$525,800","$525,906","$521,629","$517,318","$515,009","$514,960","$518,066","$520,117","$522,813","$521,363","$519,985","$518,694","$517,519","$517,736","$517,519","$517,796","$517,747","$517,130","$515,480","$512,837","$509,125","$505,424","$501,422","$497,557","$493,603","$489,894","$486,373","$482,719","$478,960","$474,669","$470,564","$466,667","$463,091","$459,473","$455,730","$452,186","$449,566","$447,583","$447,130","$446,799","$446,963","$446,968","$446,291","$445,605","$445,427","$446,776","$448,470","$449,389","$450,271","$450,600","$450,437","$448,974","$448,064","$447,446","$448,031","$447,866","$447,682","$446,707","$445,798","$444,697","$443,364","$441,756","$440,303","$439,290","$438,566","$438,385","$438,770","$440,535","$443,102","$445,941","$448,166","$449,726","$451,143","$451,995","$452,481","$452,127","$452,305","$452,740","$453,205","$453,574","$454,701","$457,761","$461,472","$464,880","$468,048","$471,161","$473,805","$475,335","$476,413","$478,262","$480,763","$484,306","$487,869","$490,991","$493,127","$494,187","$496,289","$498,725","$502,434","$505,074","$507,557","$509,354","$510,890","$512,589","$514,710","$517,589","$521,005","$525,654","$531,440","$536,962","$541,642","$545,678","$549,152","$552,430","$554,701","$557,210","$560,068","$563,878","$567,740","$570,889","$573,349","$576,386","$580,658","$586,925","$592,628","$597,292","$600,690","$604,617","$608,144","$611,400","$614,408","$617,885","$621,448","$624,904","$628,329","$632,118","$636,125","$639,863","$643,755","$646,754","$650,336","$653,087","$656,939","$660,591","$663,422","$664,933","$666,239","$667,538","$671,231","$676,304","$683,125","$688,741","$691,891","$693,935","$694,712","$695,254","$695,037","$696,125","$698,773","$701,905","$703,847","$705,158","$706,792","$708,737","$709,795","$709,571","$708,848","$708,578","$709,107","$708,981","$709,541","$710,775","$712,659","$715,894","$719,640","$724,333","$729,050","$732,785","$735,902","$737,349","$739,904","$744,355","$750,646","$756,058","$760,133","$763,219","$767,613","$772,600","$778,727","$785,975","$790,097","$790,791","$785,806","$781,372","$778,122","$776,795","$775,101","$772,217","$769,911","$770,405","$772,343","$773,992","$773,702","$771,781","$769,036","$766,602","$764,713","$764,208","$764,488","$766,425","$770,733","$776,135","$780,028","$780,712","$780,930","$782,625"
12447,1,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,"$228,465","$228,821","$229,816","$231,814","$234,305","$236,729","$239,191","$241,729","$244,096","$246,019","$247,762","$249,383","$250,421","$251,407","$252,834","$255,222","$257,812","$260,343","$262,931","$265,549","$267,925","$270,240","$272,368","$274,542","$276,117","$277,879","$280,254","$283,718","$287,757","$291,861","$296,749","$301,928","$307,381","$312,361","$317,258","$321,951","$325,764","$329,149","$333,077","$337,515","$342,888","$347,569","$353,468","$359,728","$366,655","$372,360","$377,649","$383,009","$389,065","$395,563","$402,584","$411,358","$422,163","$433,297","$443,595","$452,872","$462,992","$472,954","$480,604","$486,761","$491,312","$497,714","$504,351","$511,959","$518,816","$526,548","$535,276","$544,929","$554,729","$565,432","$574,129","$581,526","$587,686","$592,984","$598,446","$602,756","$608,194","$612,859","$616,233","$618,492","$617,898","$617,491","$617,348","$618,846","$619,816","$619,911","$618,736","$617,954","$615,747","$613,026","$608,399","$603,304","$597,767","$591,300","$585,074","$578,630","$573,619","$567,653","$558,609","$545,838","$530,700","$515,905","$500,960","$487,309","$476,271","$466,792","$457,677","$446,395","$437,159","$430,484","$426,561","$422,922","$419,423","$414,702","$410,472","$407,534","$406,497","$406,473","$407,846","$411,393","$413,613","$413,707","$414,193","$415,874","$419,175","$418,904","$417,233","$413,158","$408,866","$404,513","$400,537","$398,764","$397,784","$397,926","$396,758","$395,579","$392,036","$390,591","$389,256","$387,130","$383,122","$378,679","$377,026","$376,549","$376,438","$375,012","$372,205","$369,198","$367,606","$367,973","$370,344","$375,794","$383,535","$392,637","$401,507","$410,131","$415,856","$418,422","$418,259","$419,730","$424,238","$431,361","$439,885","$449,662","$460,575","$471,673","$480,701","$487,988","$490,999","$491,478","$490,075","$490,750","$492,562","$494,958","$497,624","$502,043","$508,855","$516,702","$524,379","$531,060","$535,168","$537,034","$536,423","$535,777","$535,844","$537,175","$536,604","$533,790","$528,945","$524,868","$520,716","$517,283","$520,250","$530,799","$544,800","$556,335","$563,893","$570,712","$569,691","$563,183","$552,849","$547,542","$546,850","$549,531","$558,787","$572,516","$588,380","$600,728","$609,662","$617,095","$616,608","$612,393","$605,704","$605,063","$606,567","$609,809","$617,916","$631,085","$647,227","$660,898","$671,326","$678,176","$685,126","$694,672","$707,205","$719,533","$728,271","$732,802","$729,550","$720,208","$708,770","$700,238","$695,232","$692,347","$694,019","$700,536","$710,306","$720,136","$729,183","$737,606","$742,805","$745,413","$746,698","$747,516","$745,262","$739,669","$738,859","$745,763","$761,483","$779,634","$799,176","$817,294","$827,316","$832,182","$833,517","$841,158","$853,121","$868,143","$884,201","$896,683","$906,397","$913,653","$921,804","$931,243","$942,620","$955,523","$970,056","$982,121","$992,648","$998,188","$1,001,555","$998,567","$992,651","$985,457","$981,476","$979,348","$970,455","$956,293","$940,956","$934,098","$934,942","$941,836","$954,520","$971,556","$988,647","$1,002,816","$1,012,170","$1,017,442","$1,013,929","$1,005,691","$998,358","$997,065","$998,465","$998,773","$1,001,597","$1,007,659"
39051,2,Houston,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,"$103,177","$103,147","$102,999","$102,953","$102,935","$103,114","$103,323","$103,645","$104,057","$104,390","$104,914","$105,473","$105,771","$105,771","$105,394","$105,193","$105,161","$105,302","$105,478","$105,487","$105,626","$105,856","$106,158","$106,397","$106,540","$106,677","$107,025","$107,564","$108,147","$108,636","$109,111","$109,654","$110,177","$110,567","$110,875","$111,089","$111,326","$111,481","$111,724","$111,954","$112,204","$112,394","$112,589","$112,814","$112,975","$113,155","$113,319","$113,558","$113,873","$114,612","$115,982","$117,263","$118,516","$119,015","$119,781","$120,304","$121,035","$121,652","$122,280","$123,001","$123,657","$124,261","$124,676","$125,034","$125,175","$125,318","$125,350","$125,312","$125,196","$125,032","$125,118","$125,163","$125,229","$125,065","$125,037","$125,131","$125,583","$126,035","$126,532","$126,952","$127,464","$128,080","$128,605","$129,137","$129,396","$129,336","$129,020","$128,971","$129,224","$129,731","$130,062","$130,432","$130,707","$130,990","$131,204","$131,418","$131,125","$130,592","$129,956","$129,636","$129,254","$128,812","$128,411","$127,892","$127,195","$126,501","$125,681","$124,804","$123,893","$123,517","$123,368","$123,415","$123,522","$123,837","$124,263","$124,457","$124,359","$123,974","$123,813","$123,849","$123,787","$123,676","$123,739","$124,080","$124,418","$124,378","$123,777","$122,671","$121,617","$120,768","$120,275","$119,863","$119,413","$118,892","$118,095","$117,395","$116,799","$116,422","$116,239","$116,173","$116,051","$115,841","$115,119","$114,463","$114,104","$114,231","$114,366","$114,356","$114,328","$114,576","$115,008","$115,458","$115,777","$115,922","$116,072","$116,157","$116,351","$116,715","$117,458","$118,367","$119,590","$121,022","$122,593","$124,100","$125,312","$126,585","$127,805","$129,117","$130,380","$131,696","$133,098","$134,469","$135,881","$137,178","$138,620","$140,030","$141,309","$142,330","$143,531","$144,967","$146,711","$148,388","$150,015","$151,382","$152,593","$153,783","$155,003","$156,204","$157,158","$157,980","$158,740","$159,712","$160,873","$162,102","$162,941","$163,684","$164,288","$164,988","$165,448","$165,889","$166,487","$167,258","$168,200","$169,066","$169,800","$170,311","$170,969","$171,781","$172,508","$173,124","$173,512","$173,955","$174,400","$175,059","$175,825","$176,545","$177,178","$177,731","$178,500","$179,333","$180,279","$181,140","$182,074","$182,903","$183,767","$184,621","$185,592","$186,593","$187,606","$188,603","$189,546","$190,227","$190,741","$191,103","$191,436","$191,811","$192,297","$192,996","$193,912","$194,873","$195,790","$196,564","$197,281","$197,795","$197,879","$197,935","$198,333","$199,392","$200,982","$203,007","$205,555","$208,104","$210,716","$213,268","$216,154","$219,187","$222,617","$226,285","$229,260","$231,068","$232,013","$233,407","$235,677","$238,496","$242,648","$247,675","$253,524","$258,821","$263,411","$267,205","$269,829","$271,085","$271,355","$271,294","$271,189","$270,496","$269,133","$267,653","$266,615","$266,237","$266,456","$267,319","$268,271","$269,240","$269,701","$269,856","$269,711","$269,525","$269,761","$270,311","$271,361","$272,467","$273,133","$273,068","$272,696","$272,279"
17426,3,Chicago,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,"$129,925","$129,917","$130,185","$130,930","$131,880","$132,919","$133,844","$135,078","$136,403","$137,968","$139,734","$141,457","$142,906","$143,802","$144,671","$145,659","$146,754","$147,819","$148,707","$149,923","$151,344","$153,080","$154,755","$156,164","$157,361","$158,268","$159,256","$160,106","$160,968","$161,682","$162,567","$163,898","$165,606","$167,466","$169,058","$170,645","$172,064","$173,402","$174,499","$175,782","$176,834","$177,952","$178,871","$180,315","$182,024","$184,114","$186,164","$188,146","$190,049","$191,560","$192,829","$194,277","$196,050","$198,102","$199,972","$201,971","$203,916","$206,099","$208,489","$211,033","$213,374","$215,435","$217,331","$219,288","$221,329","$223,478","$225,575","$227,779","$230,256","$232,785","$235,436","$238,045","$240,568","$242,823","$244,904","$246,689","$248,191","$249,037","$249,707","$250,100","$250,398","$250,422","$250,622","$251,174","$252,295","$253,530","$254,509","$254,938","$254,873","$254,648","$254,165","$253,708","$252,789","$251,894","$250,885","$249,616","$248,626","$245,902","$245,332","$242,875","$242,645","$239,737","$238,421","$234,874","$231,997","$227,464","$223,562","$218,778","$213,762","$209,680","$205,577","$203,306","$200,386","$198,518","$196,251","$194,332","$191,107","$188,167","$185,199","$184,196","$182,720","$182,089","$180,138","$180,290","$179,591","$180,222","$178,134","$176,462","$173,855","$171,860","$169,324","$166,720","$164,559","$162,476","$161,164","$159,504","$158,670","$157,318","$156,931","$156,159","$155,523","$153,434","$151,817","$149,344","$148,022","$146,373","$145,633","$144,591","$143,563","$143,014","$143,561","$144,605","$145,512","$145,068","$143,636","$142,692","$142,738","$143,639","$144,396","$145,861","$147,367","$149,472","$151,231","$153,327","$155,232","$157,721","$160,447","$163,243","$164,601","$165,329","$165,677","$166,531","$168,056","$169,918","$171,861","$173,286","$174,595","$176,142","$177,735","$178,962","$179,501","$179,226","$179,293","$179,760","$181,418","$182,912","$184,559","$185,667","$186,867","$188,331","$189,970","$191,653","$193,127","$194,706","$195,701","$196,775","$197,867","$199,060","$199,724","$200,170","$200,656","$201,764","$202,953","$204,663","$206,477","$208,735","$210,915","$212,330","$213,101","$212,734","$212,338","$211,881","$212,764","$214,509","$216,736","$218,983","$221,345","$223,965","$226,829","$229,025","$230,247","$230,116","$229,602","$229,214","$229,104","$229,366","$229,759","$230,399","$231,160","$232,532","$234,040","$235,443","$235,816","$236,053","$235,749","$235,609","$234,998","$234,965","$235,338","$236,222","$238,523","$241,428","$244,801","$246,574","$247,086","$246,375","$245,374","$245,091","$246,489","$249,329","$253,198","$257,071","$261,100","$265,783","$270,948","$275,694","$279,231","$281,760","$283,413","$283,805","$282,849","$281,631","$280,974","$281,529","$283,632","$287,764","$293,258","$298,185","$300,449","$300,901","$299,318","$296,767","$293,123","$290,192","$288,511","$287,637","$286,612","$286,406","$287,016","$288,623","$289,826","$291,025","$292,421","$294,216","$295,685","$296,633","$297,114","$297,301","$297,649","$299,002","$301,602","$304,763","$306,954","$308,288","$309,133","$310,088"
6915,4,San Antonio,TX,"San Antonio-New Braunfels, TX",Bexar County,"$98,470","$98,563","$98,635","$98,766","$98,324","$97,711","$97,043","$96,926","$96,948","$96,999","$96,997","$96,973","$96,832","$96,591","$96,300","$96,070","$95,974","$95,953","$95,984","$96,015","$95,990","$95,963","$95,873","$95,801","$95,691","$95,656","$95,734","$96,000","$96,345","$96,710","$97,046","$97,412","$97,782","$98,148","$98,566","$98,908","$99,078","$99,036","$98,947","$98,993","$99,230","$99,594","$100,005","$100,396","$100,765","$101,027","$101,084","$101,183","$101,729","$102,884","$104,033","$105,231","$106,134","$107,123","$107,929","$108,537","$109,343","$109,988","$110,774","$111,255","$111,607","$111,912","$112,231","$112,642","$113,048","$113,377","$113,600","$113,762","$113,990","$114,446","$114,845","$115,248","$115,453","$115,737","$116,018","$116,393","$116,935","$117,668","$118,581","$119,456","$120,379","$121,310","$122,348","$123,463","$124,315","$124,675","$124,679","$124,744","$125,424","$126,393","$127,507","$128,372","$129,036","$129,636","$130,147","$130,678","$130,629","$130,324","$129,919","$129,870","$129,961","$129,909","$129,716","$129,111","$128,387","$127,684","$127,296","$126,953","$126,477","$125,825","$125,320","$124,966","$124,737","$124,367","$123,946","$123,308","$122,796","$122,471","$122,525","$122,617","$122,703","$122,727","$122,871","$123,046","$123,283","$123,305","$123,268","$123,264","$123,157","$122,766","$121,987","$121,228","$120,619","$120,052","$119,759","$119,391","$119,061","$118,406","$117,923","$117,568","$117,408","$117,238","$117,185","$116,952","$116,739","$116,664","$117,090","$117,763","$118,490","$119,113","$119,527","$119,812","$119,888","$119,976","$119,977","$120,022","$120,360","$120,894","$121,687","$122,418","$123,200","$123,954","$124,579","$125,209","$125,738","$126,356","$126,808","$127,244","$127,952","$128,964","$130,180","$131,280","$132,331","$133,331","$134,229","$134,910","$135,327","$135,607","$136,118","$136,923","$138,073","$139,367","$140,615","$141,715","$142,676","$143,677","$144,717","$145,921","$147,069","$148,141","$149,021","$150,032","$151,133","$152,311","$153,113","$153,900","$154,630","$155,586","$156,462","$157,363","$158,246","$159,122","$160,050","$161,026","$162,189","$163,331","$164,548","$165,628","$166,535","$167,357","$168,051","$168,794","$169,361","$170,069","$170,950","$172,160","$173,442","$174,539","$175,547","$176,389","$177,246","$178,020","$178,860","$179,634","$180,320","$180,963","$181,733","$182,697","$183,531","$184,064","$184,311","$184,541","$184,921","$185,434","$185,975","$186,687","$187,510","$188,562","$189,668","$190,814","$191,949","$193,087","$194,058","$194,700","$194,966","$195,166","$195,799","$196,942","$198,845","$201,201","$203,967","$206,546","$209,025","$211,544","$214,475","$217,669","$221,161","$224,835","$228,120","$230,505","$232,135","$233,748","$236,155","$239,193","$243,441","$248,259","$253,539","$258,625","$263,155","$266,945","$269,336","$270,156","$269,718","$269,064","$268,449","$267,965","$267,326","$266,240","$265,035","$263,979","$263,717","$264,005","$264,216","$264,345","$263,887","$263,029","$261,757","$260,250","$259,161","$258,599","$258,772","$259,107","$259,094","$258,720","$257,843","$257,044"
13271,5,Philadelphia,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,"$59,888","$60,005","$60,126","$60,387","$60,785","$61,172","$61,581","$61,856","$62,162","$62,479","$62,818","$63,153","$63,436","$63,698","$63,978","$64,322","$64,606","$64,844","$65,090","$65,393","$65,730","$66,005","$66,299","$66,560","$66,814","$67,055","$67,348","$67,657","$67,993","$68,360","$68,835","$69,316","$69,860","$70,413","$70,977","$71,473","$71,954","$72,509","$73,079","$73,686","$74,244","$74,930","$75,718","$76,590","$77,478","$78,240","$78,967","$79,634","$80,320","$81,068","$81,668","$82,215","$82,860","$83,928","$85,428","$87,177","$88,758","$89,981","$91,002","$92,232","$93,739","$94,983","$96,249","$97,462","$99,084","$100,817","$102,853","$105,089","$107,270","$109,158","$110,798","$112,201","$113,355","$114,333","$115,118","$116,070","$117,144","$118,627","$120,214","$121,475","$122,302","$122,620","$122,790","$123,074","$123,673","$124,366","$124,991","$125,247","$125,694","$126,178","$126,748","$126,908","$126,603","$126,398","$126,442","$126,702","$126,678","$126,822","$126,799","$126,884","$126,545","$126,049","$125,219","$124,284","$123,472","$122,995","$122,529","$121,833","$120,761","$119,844","$119,377","$119,451","$119,665","$119,729","$119,645","$119,493","$119,493","$119,457","$119,510","$119,314","$119,375","$119,594","$120,108","$120,686","$121,172","$121,479","$121,329","$120,702","$119,453","$118,168","$117,068","$116,268","$115,533","$114,988","$114,960","$114,835","$114,460","$113,496","$112,413","$111,343","$110,672","$110,329","$110,155","$109,950","$109,562","$109,035","$108,637","$108,801","$109,029","$109,304","$109,387","$109,456","$109,323","$108,603","$107,570","$106,699","$106,196","$105,841","$105,827","$106,353","$107,493","$108,745","$109,285","$109,405","$109,361","$109,812","$110,487","$111,226","$111,461","$111,193","$110,574","$110,467","$111,024","$111,839","$112,677","$112,961","$112,903","$112,551","$112,504","$113,000","$113,506","$113,999","$114,373","$115,158","$116,172","$116,983","$117,775","$118,769","$119,816","$120,575","$120,938","$121,609","$122,493","$123,563","$124,046","$124,281","$124,616","$125,270","$126,262","$127,471","$128,980","$130,902","$132,818","$134,628","$135,869","$136,857","$137,803","$138,862","$139,859","$140,928","$141,940","$143,028","$144,123","$145,580","$147,478","$149,518","$151,204","$152,582","$153,946","$155,369","$156,321","$156,665","$156,714","$157,095","$157,974","$159,253","$160,688","$162,378","$164,458","$166,664","$168,445","$169,350","$169,764","$170,217","$170,935","$171,926","$173,031","$174,387","$176,064","$177,914","$179,855","$181,899","$184,087","$186,163","$187,229","$186,944","$186,350","$186,372","$187,883","$190,210","$193,414","$196,598","$199,510","$202,141","$204,799","$207,336","$209,776","$211,672","$212,106","$210,722","$207,740","$205,269","$203,734","$203,517","$205,140","$208,392","$212,763","$216,749","$219,983","$222,315","$222,827","$221,754","$220,184","$219,222","$218,725","$217,421","$215,170","$212,524","$210,762","$210,204","$210,715","$211,638","$212,583","$213,280","$213,372","$213,173","$212,647","$212,547","$212,597","$213,159","$213,846","$215,119","$216,292","$217,218","$217,661","$217,897"
40326,6,Phoenix,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,"$117,339","$117,630","$117,998","$118,782","$119,650","$120,427","$121,200","$121,950","$122,763","$123,512","$124,241","$124,980","$125,696","$126,398","$127,110","$127,845","$128,582","$129,308","$129,999","$130,682","$131,334","$131,993","$132,691","$133,345","$133,907","$134,384","$134,912","$135,487","$136,041","$136,635","$137,258","$137,983","$138,578","$139,169","$139,714","$140,344","$140,948","$141,589","$142,164","$142,809","$143,442","$144,139","$144,827","$145,586","$146,457","$147,333","$148,098","$148,730","$149,275","$149,952","$150,822","$151,903","$153,220","$154,626",,"$158,890","$161,157","$163,421","$165,632","$168,466","$171,617","$175,664","$179,766","$184,462","$189,606","$196,445","$204,265","$212,118","$220,399","$227,804","$235,005","$239,673","$242,108","$245,490","$249,660","$254,577","$257,469","$259,160","$259,420","$258,370","$256,392","$255,290","$253,886","$252,622","$251,076","$250,136","$249,700","$249,839","$250,074","$249,629","$248,424","$246,495","$244,229","$241,783","$238,407","$234,623","$230,598","$225,735","$220,578","$214,409","$209,626","$205,057","$200,331","$194,370","$188,285","$183,041","$176,675","$169,796","$163,188","$158,823","$155,120","$151,480","$147,335","$143,756","$140,694","$138,179","$135,858","$133,015","$131,438","$130,607","$130,478","$129,603","$128,487","$127,982","$127,480","$126,951","$125,085","$123,173","$120,702","$118,905","$117,080","$115,274","$113,037","$110,996","$109,593","$108,169","$106,796","$105,263","$104,489","$104,144","$104,105","$104,143","$104,121","$104,737","$105,363","$106,355","$107,293","$109,059","$111,653","$114,709","$118,132","$121,693","$125,669","$129,435","$132,820","$135,586","$138,119","$140,501","$143,102","$146,145","$149,662","$153,249","$156,660","$159,830","$162,823","$165,662","$167,925","$169,617","$171,365","$173,200","$174,975","$176,100","$176,789","$177,144","$177,392","$177,708","$178,152","$178,514","$179,017","$179,628","$180,428","$181,300","$182,421","$183,841","$185,642","$187,489","$189,398","$191,284","$193,411","$195,639","$197,925","$200,148","$202,687","$205,132","$206,966","$208,068","$208,941","$209,923","$210,980","$211,963","$213,274","$214,665","$216,043","$217,289","$218,541","$220,031","$221,722","$223,389","$224,856","$226,234","$227,533","$228,849","$230,150","$231,489","$232,643","$233,841","$235,486","$237,477","$239,398","$240,799","$242,250","$243,813","$245,679","$247,371","$248,925","$250,195","$251,385","$252,462","$253,809","$255,413","$256,901","$258,010","$258,665","$259,383","$260,024","$260,969","$262,136","$263,774","$265,789","$267,978","$270,795","$274,093","$277,928","$281,280","$283,500","$284,752","$286,101","$288,536","$292,701","$297,791","$303,528","$309,295","$315,079","$321,213","$328,313","$336,260","$345,457","$355,432","$365,358","$374,113","$381,379","$387,890","$394,241","$400,228","$406,723","$414,156","$423,329","$433,419","$443,393","$451,539","$455,429","$453,914","$447,716","$440,039","$431,947","$424,184","$416,760","$411,079","$407,912","$406,927","$407,501","$409,344","$412,150","$415,416","$418,358","$420,931","$423,096","$424,436","$425,070","$425,763","$427,106","$428,862","$430,238","$430,525","$429,986","$428,799"
